
Predictions were generated on 27-Apr-2026 at 13:06:40 using OpenFAST, compiled on Mar 13 2026 at 19:00:22 as a 64-bit application using single precision at commit v5.0.0
 linked with  NWTC Subroutine Library; ElastoDyn

Description from the FAST input file: FAST Certification Test #18: NREL 5.0 MW Baseline Wind Turbine (Onshore)

Time	ConvIter	ConvError	NumUJac	Q_B1F1	Q_GeAz	Q_TFA1	Q_TSS1	Q_TFA2	Q_TSS2	OoPDefl1	IPDefl1	TwstDefl1	BldPitch1	Azimuth	RotSpeed	GenSpeed	TTDspFA	TTDspSS	TTDspTwst	Spn2MLxb1	Spn2MLyb1	RootFxb1	RootFyb1	RootFzb1	RootMxb1	RootMyb1	RootMzb1	RotTorq	LSSGagMya	LSSGagMza	YawBrFxp	YawBrFyp	YawBrFzp	YawBrMxp	YawBrMyp	YawBrMzp	TwrBsFxt	TwrBsFyt	TwrBsFzt	TwrBsMxt	TwrBsMyt	TwrBsMzt
(s)	(-)	(-)	(-)	(m)	(rad)	(m)	(m)	(m)	(m)	(m)	(m)	(deg)	(deg)	(deg)	(rpm)	(rpm)	(m)	(m)	(deg)	(kN-m)	(kN-m)	(kN)	(kN)	(kN)	(kN-m)	(kN-m)	(kN-m)	(kN-m)	(kN-m)	(kN-m)	(kN)	(kN)	(kN)	(kN-m)	(kN-m)	(kN-m)	(kN)	(kN)	(kN)	(kN-m)	(kN-m)	(kN-m)
    2.8375	3.000000	.7145627E-05	.000000	.1037481E-02	2.078119	.000000	.000000	.6532566E-04	.000000	.1038734E-02	-.2187134E-14	.000000	.000000	209.0674	12.39900	1202.703	.6532566E-04	.000000	.000000	-12.62550	18.38499	1.610524	1.722388	24.24291	-51.73269	61.31085	.4573438E-03	-53.04107	1046.174	-526.1357	-17.43596	10.29562	-2929.320	-79.50033	1445.565	-75.43591	34.40314	10.29562	-6336.735	-981.4010	2437.545	-75.43070
    2.8438	3.000000	.7524669E-05	.000000	.1031133E-02	2.086234	.000000	.000000	.7387379E-04	.000000	.1032379E-02	-.4949383E-16	.000000	.000000	209.5324	12.39836	1202.641	.7387379E-04	.000000	.000000	-12.78424	18.27298	1.596314	1.744537	24.22127	-52.39088	60.82225	.4588927E-03	-53.71625	1040.130	-533.1041	-15.21638	10.44412	-2929.648	-80.53635	1456.521	-76.27941	29.54113	10.44412	-6337.063	-995.4462	2296.658	-76.27344
    2.8500	3.000000	.6520751E-05	.000000	.9979081E-03	2.094349	.000000	.000000	.8312036E-04	.000000	.9991132E-03	-.5093175E-15	.000000	.000000	209.9973	12.39772	1202.579	.8312036E-04	.000000	.000000	-12.93978	17.66235	1.554615	1.766287	24.19911	-53.03653	59.00545	.4488963E-03	-54.37860	1032.581	-539.9658	-12.87212	10.59128	-2930.000	-81.49637	1469.292	-76.43029	24.32128	10.59128	-6337.416	-1009.298	2144.898	-76.42350
    2.8563	3.000000	.3652293E-05	.000000	.9423323E-03	2.102463	.000000	.000000	.9294821E-04	.000000	.9434704E-03	-.2296028E-14	.000000	.000000	210.4622	12.39707	1202.516	.9294821E-04	.000000	.000000	-13.09257	16.63962	1.490238	1.787681	24.17649	-53.67116	56.09179	.4328264E-03	-55.02966	1023.783	-546.7269	-10.42453	10.73714	-2930.372	-82.39010	1483.549	-75.98068	18.80521	10.73714	-6337.787	-1022.970	1984.128	-75.97300
    2.8625	3.000000	.9379315E-07	.000000	.8764610E-03	2.110576	.000000	.000000	.1032339E-03	.000000	.8775195E-03	-.1388931E-14	.000000	.000000	210.9271	12.39641	1202.452	.1032339E-03	.000000	.000000	-13.24302	15.43024	1.415543	1.808742	24.15346	-54.29591	52.68016	.4088373E-03	-55.67060	1014.367	-553.3925	-7.882400	10.88194	-2930.762	-83.24489	1498.678	-75.22443	13.05091	10.88194	-6338.177	-1036.510	1816.232	-75.21581
    2.8688	3.000000	.3284090E-05	.000000	.8157142E-03	2.118690	.000000	.000000	.1138488E-03	.000000	.8166994E-03	-.1584290E-15	.000000	.000000	211.3920	12.39575	1202.388	.1138488E-03	.000000	.000000	-13.39128	14.32069	1.346212	1.829502	24.13006	-54.91147	49.53085	.3820480E-03	-56.30211	1005.131	-559.9673	-5.249876	11.02602	-2931.168	-84.09688	1513.942	-74.55965	7.116615	11.02602	-6338.584	-1049.984	1643.167	-74.55003
    2.8750	3.000000	.5215109E-05	.000000	.7735614E-03	2.126802	.000000	.000000	.1246602E-03	.000000	.7744956E-03	-.6450339E-14	.000000	.000000	211.8568	12.39508	1202.323	.1246602E-03	.000000	.000000	-13.53745	13.55966	1.295872	1.849969	24.10633	-55.51833	47.30426	.3693383E-03	-56.92471	996.7701	-566.4573	-2.536230	11.16969	-2931.587	-84.97919	1528.689	-74.35183	1.065325	11.16969	-6339.004	-1063.452	1467.009	-74.34119
    2.8813	3.000000	.5141623E-05	.000000	.7569180E-03	2.134915	.000000	.000000	.1355323E-03	.000000	.7578321E-03	-.3870405E-14	.000000	.000000	212.3216	12.39440	1202.257	.1355323E-03	.000000	.000000	-13.68157	13.27300	1.271479	1.870170	24.08235	-56.11704	46.33600	.3654567E-03	-57.53894	989.6481	-572.8717	.2358635	11.31312	-2932.016	-85.91065	1542.520	-74.80605	-5.031651	11.31312	-6339.433	-1076.949	1289.970	-74.79436
    2.8875	3.000000	.3436725E-05	.000000	.7638624E-03	2.143027	.000000	.000000	.1463278E-03	.000000	.7647849E-03	.2290153E-14	.000000	.000000	212.7864	12.39371	1202.190	.1463278E-03	.000000	.000000	-13.82379	13.42218	1.271053	1.890144	24.05818	-56.70845	46.52694	.3718670E-03	-58.14573	983.6837	-579.2227	3.026667	11.45629	-2932.446	-86.88962	1555.366	-75.89372	-11.09379	11.45629	-6339.864	-1090.470	1114.381	-75.88095
    2.8938	3.000000	.9737684E-06	.000000	.7844562E-03	2.151138	.000000	.000000	.1569097E-03	.000000	.7854036E-03	.1216881E-14	.000000	.000000	213.2511	12.39302	1202.123	.1569097E-03	.000000	.000000	-13.96442	13.82046	1.284555	1.909942	24.03392	-57.29407	47.38579	.3867128E-03	-58.74659	978.3947	-585.5260	5.781745	11.59897	-2932.867	-87.89496	1567.451	-77.36127	-17.03380	11.59897	-6340.287	-1103.976	942.6224	-77.34741
    2.9000	3.000000	.1493339E-05	.000000	.8043625E-03	2.159249	.000000	.000000	.1671435E-03	.000000	.8053340E-03	-.6751794E-14	.000000	.000000	213.7158	12.39232	1202.055	.1671435E-03	.000000	.000000	-14.10404	14.20077	1.297571	1.929634	24.00966	-57.87609	48.20877	.3987282E-03	-59.34381	973.0795	-591.7989	8.439513	11.74081	-2933.270	-88.89420	1579.153	-78.81933	-22.76252	11.74081	-6340.690	-1117.401	777.0431	-78.80439
    2.9062	3.000000	.2253546E-05	.000000	.8099773E-03	2.167360	.000000	.000000	.1768996E-03	.000000	.8109555E-03	.2930565E-14	.000000	.000000	214.1805	12.39161	1201.986	.1768996E-03	.000000	.000000	-14.24332	14.31122	1.296505	1.949294	23.98548	-58.45706	48.33194	.4028768E-03	-59.93993	967.0762	-598.0588	10.94149	11.88146	-2933.643	-89.85542	1590.815	-79.88176	-28.19501	11.88146	-6341.066	-1130.683	619.8712	-79.86578
    2.9125	3.000000	.2026663E-05	.000000	.7932685E-03	2.175470	.000000	.000000	.1860552E-03	.000000	.7942265E-03	.4681090E-14	.000000	.000000	214.6452	12.39089	1201.917	.1860552E-03	.000000	.000000	-14.38303	14.00467	1.273439	1.968998	23.96146	-59.03961	47.36809	.3971868E-03	-60.53766	960.0046	-604.3214	13.24188	12.02067	-2933.979	-90.75958	1602.570	-80.30623	-33.25620	12.02067	-6341.402	-1143.783	473.1360	-80.28925
    2.9188	3.000000	.2042429E-06	.000000	.7546295E-03	2.183579	.000000	.000000	.1944963E-03	.000000	.7555409E-03	-.2018886E-14	.000000	.000000	215.1099	12.39017	1201.846	.1944963E-03	.000000	.000000	-14.52392	13.29093	1.228973	1.988815	23.93764	-59.62623	45.34479	.3869367E-03	-61.13953	951.9065	-610.5994	15.31292	12.15842	-2934.272	-91.60861	1614.256	-80.08604	-37.88363	12.15842	-6341.697	-1156.700	338.6546	-80.06812
    2.9250	3.000000	.3548245E-05	.000000	.7027590E-03	2.191688	.000000	.000000	.2021191E-03	.000000	.7036077E-03	-.6546785E-14	.000000	.000000	215.5745	12.38944	1201.776	.2021191E-03	.000000	.000000	-14.66655	12.33362	1.172055	2.008796	23.91406	-60.21872	42.69616	.3628118E-03	-61.74739	943.2388	-616.9027	17.14482	12.29489	-2934.520	-92.42551	1625.426	-79.45944	-42.02785	12.29489	-6341.946	-1169.472	218.0244	-79.44065
    2.9313	3.000000	.6949032E-05	.000000	.6516262E-03	2.199797	.000000	.000000	.2088310E-03	.000000	.6524132E-03	-.3009284E-14	.000000	.000000	216.0391	12.38870	1201.704	.2088310E-03	.000000	.000000	-14.81124	11.39304	1.116880	2.028973	23.89073	-60.81829	40.11175	.3339495E-03	-62.36243	934.7175	-623.2379	18.74004	12.43042	-2934.721	-93.24762	1635.470	-78.83185	-45.64973	12.43042	-6342.150	-1182.167	112.6505	-78.81225
    2.9375	3.000000	.9328865E-05	.000000	.6155985E-03	2.207905	.000000	.000000	.2145509E-03	.000000	.6163419E-03	.3996464E-14	.000000	.000000	216.5036	12.38796	1201.632	.2145509E-03	.000000	.000000	-14.95816	10.73535	1.077948	2.049372	23.86766	-61.42556	38.29639	.3227350E-03	-62.98533	927.0731	-629.6115	20.10446	12.56538	-2934.878	-94.11425	1643.792	-78.63683	-48.71650	12.56538	-6342.308	-1194.857	23.76971	-78.61650
    2.9438	3.000000	.9593316E-05	.000000	.6044480E-03	2.216013	.000000	.000000	.2192103E-03	.000000	.6051780E-03	-.1307094E-14	.000000	.000000	216.9682	12.38721	1201.559	.2192103E-03	.000000	.000000	-15.10730	10.54007	1.065042	2.070000	23.84488	-62.04085	37.72550	.3226798E-03	-63.61638	920.7994	-636.0298	21.23821	12.70005	-2934.988	-95.05340	1649.986	-79.18466	-51.19780	12.70005	-6342.419	-1207.593	-47.52630	-79.16368
    2.9500	3.000000	.8488253E-05	.000000	.6199832E-03	2.224120	.000000	.000000	.2227530E-03	.000000	.6207320E-03	.1429588E-15	.000000	.000000	217.4327	12.38645	1201.485	.2227530E-03	.000000	.000000	-15.25866	10.83819	1.079860	2.090880	23.82238	-62.66444	38.48140	.3315185E-03	-64.25592	915.9857	-642.5011	22.13000	12.83448	-2935.048	-96.07219	1653.949	-80.55162	-53.06359	12.83448	-6342.481	-1220.388	-100.3100	-80.53008
    2.9563	3.000000	.6257552E-05	.000000	.6554745E-03	2.232226	.000000	.000000	.2251367E-03	.000000	.6562662E-03	.9213821E-15	.000000	.000000	217.8971	12.38568	1201.411	.2251367E-03	.000000	.000000	-15.41231	11.50239	1.115484	2.112038	23.80020	-63.29693	40.22742	.3598199E-03	-64.90456	912.2906	-649.0350	22.75646	12.96851	-2935.055	-97.15451	1655.891	-82.55033	-54.28463	12.96851	-6342.488	-1233.212	-133.8497	-82.52834
    2.9625	3.000000	.3434207E-05	.000000	.6980594E-03	2.240333	.000000	.000000	.2263326E-03	.000000	.6989025E-03	-.4973750E-14	.000000	.000000	218.3616	12.38491	1201.336	.2263326E-03	.000000	.000000	-15.56847	12.29255	1.158847	2.133508	23.77837	-63.93937	42.32827	.3783715E-03	-65.56337	909.0645	-655.6420	23.08706	13.10181	-2935.005	-98.26683	1656.238	-84.79301	-54.83532	13.10181	-6342.439	-1246.002	-147.6508	-84.77063
    2.9688	3.000000	.9367648E-06	.000000	.7332674E-03	2.248438	.000000	.000000	.2263274E-03	.000000	.7341530E-03	-.6481394E-14	.000000	.000000	218.8260	12.38412	1201.260	.2263274E-03	.000000	.000000	-15.72750	12.94021	1.195332	2.155333	23.75690	-64.59304	44.07322	.4047894E-03	-66.23365	905.5782	-662.3314	23.09273	13.23397	-2934.892	-99.36998	1655.475	-86.82608	-54.69812	13.23397	-6342.326	-1258.683	-141.5026	-86.80345
    2.9750	3.000000	.3261174E-06	.000000	.7500704E-03	2.256543	.000000	.000000	.2251231E-03	.000000	.7509763E-03	.2474603E-14	.000000	.000000	219.2904	12.38333	1201.183	.2251231E-03	.000000	.000000	-15.88980	13.24224	1.213856	2.177544	23.73580	-65.25930	44.92415	.4159498E-03	-66.91681	901.2765	-669.1103	22.75506	13.36465	-2934.714	-100.4332	1653.975	-88.29012	-53.86770	13.36465	-6342.147	-1271.194	-115.4885	-88.26738
    2.9813	3.000000	.1225071E-05	.000000	.7446907E-03	2.264648	.000000	.000000	.2227380E-03	.000000	.7455901E-03	-.4611972E-14	.000000	.000000	219.7548	12.38253	1201.106	.2227380E-03	.000000	.000000	-16.05576	13.13103	1.210690	2.200167	23.71505	-65.93919	44.70096	.4202640E-03	-67.61388	895.9692	-675.9811	22.07313	13.49372	-2934.471	-101.4454	1651.872	-89.04810	-52.35381	13.49372	-6341.903	-1283.513	-69.98685	-89.02538
    2.9875	3.000000	.3225515E-05	.000000	.7218404E-03	2.272752	.000000	.000000	.2192059E-03	.000000	.7227121E-03	.8083405E-16	.000000	.000000	220.2191	12.38173	1201.027	.2192059E-03	.000000	.000000	-16.22553	12.69660	1.190667	2.223211	23.69463	-66.63314	43.64030	.4153724E-03	-68.32528	889.8906	-682.9418	21.06540	13.62128	-2934.166	-102.4189	1649.031	-89.23626	-50.18158	13.62128	-6341.597	-1295.661	-5.644907	-89.21367
    2.9938	3.000000	.6040942E-05	.000000	.6929769E-03	2.280856	.000000	.000000	.2145760E-03	.000000	.6938138E-03	.6693546E-14	.000000	.000000	220.6834	12.38091	1200.948	.2145760E-03	.000000	.000000	-16.39910	12.15335	1.165371	2.246655	23.67447	-67.34074	42.30763	.4002377E-03	-69.05061	883.6110	-689.9868	19.76599	13.74764	-2933.804	-103.3860	1645.117	-89.21829	-47.38911	13.74764	-6341.235	-1307.696	76.66477	-89.19598
    3.0000	3.000000	.8101185E-05	.000000	.6722011E-03	2.288959	.000000	.000000	.2089115E-03	.000000	.6730129E-03	-.4080381E-14	.000000	.000000	221.1477	12.38009	1200.868	.2089115E-03	.000000	.000000	-16.57615	11.76340	1.148975	2.270466	23.65454	-68.06081	41.39443	.3840087E-03	-69.78864	877.8273	-697.1068	18.21694	13.87320	-2933.395	-104.3866	1639.740	-89.45824	-44.02365	13.87320	-6340.823	-1319.695	175.8736	-89.43630
    3.0063	3.000000	.8962148E-05	.000000	.6712472E-03	2.297061	.000000	.000000	.2022883E-03	.000000	.6720579E-03	-.1054000E-14	.000000	.000000	221.6119	12.37925	1200.787	.2022883E-03	.000000	.000000	-16.75620	11.74346	1.153179	2.294592	23.63476	-68.79170	41.47195	.3962122E-03	-70.53771	873.1134	-704.2922	16.45888	13.99830	-2932.942	-105.4548	1632.614	-90.35518	-40.13711	13.99830	-6340.370	-1331.722	290.7337	-90.33374
    3.0125	3.000000	.7669870E-05	.000000	.6953226E-03	2.305163	.000000	.000000	.1947939E-03	.000000	.6961623E-03	-.7441218E-15	.000000	.000000	222.0761	12.37841	1200.706	.1947939E-03	.000000	.000000	-16.93865	12.18806	1.183039	2.318986	23.61509	-69.53148	42.78827	.4128309E-03	-71.29586	869.7101	-711.5338	14.52338	14.12312	-2932.454	-106.6055	1623.695	-92.09914	-35.78252	14.12312	-6339.880	-1343.806	419.8315	-92.07826
    3.0188	3.000000	.5289859E-05	.000000	.7412479E-03	2.313264	.000000	.000000	.1865257E-03	.000000	.7421431E-03	.6087883E-14	.000000	.000000	222.5403	12.37756	1200.623	.1865257E-03	.000000	.000000	-17.12299	13.03586	1.235127	2.343594	23.59548	-70.27840	45.17886	.4456281E-03	-72.06129	867.4352	-718.8237	12.42975	14.24758	-2931.934	-107.8288	1613.223	-94.59824	-31.01279	14.24758	-6339.358	-1355.932	561.5658	-94.57803
    3.0250	3.000000	.1921189E-05	.000000	.7985342E-03	2.321365	.000000	.000000	.1775900E-03	.000000	.7994986E-03	-.2078117E-14	.000000	.000000	223.0044	12.37670	1200.540	.1775900E-03	.000000	.000000	-17.30874	14.09043	1.298671	2.368382	23.57590	-71.03101	48.12199	.4812011E-03	-72.83254	865.7385	-726.1546	10.18685	14.37139	-2931.385	-109.0923	1601.676	-97.50492	-25.88110	14.37139	-6338.806	-1368.041	714.1540	-97.48546
    3.0312	3.000000	.1350489E-05	.000000	.8530067E-03	2.329466	.000000	.000000	.1681011E-03	.000000	.8540369E-03	-.3317659E-14	.000000	.000000	223.4685	12.37583	1200.455	.1681011E-03	.000000	.000000	-17.49564	15.08828	1.359247	2.393321	23.55630	-71.78825	50.91824	.5246992E-03	-73.60855	863.8877	-733.5198	7.799543	14.49411	-2930.807	-110.3515	1589.647	-100.3325	-20.44340	14.49411	-6338.228	-1380.050	875.6355	-100.3139
    3.0375	3.000000	.3578904E-05	.000000	.8916936E-03	2.337565	.000000	.000000	.1581803E-03	.000000	.8927705E-03	-.1041241E-15	.000000	.000000	223.9326	12.37495	1200.370	.1581803E-03	.000000	.000000	-17.68349	15.78966	1.403718	2.418371	23.53664	-72.54929	52.93109	.5495665E-03	-74.38842	861.2136	-740.9103	5.276994	14.61534	-2930.205	-111.5645	1577.682	-102.6221	-14.76100	14.61534	-6337.625	-1391.882	1043.908	-102.6044
    3.0438	3.000000	.3932023E-05	.000000	.9072652E-03	2.345664	.000000	.000000	.1479548E-03	.000000	.9083609E-03	.4540828E-14	.000000	.000000	224.3967	12.37406	1200.284	.1479548E-03	.000000	.000000	-17.87214	16.06077	1.424712	2.443510	23.51689	-73.31322	53.80412	.5670530E-03	-75.17123	857.3341	-748.3144	2.640055	14.73483	-2929.582	-112.7062	1566.141	-104.1020	-8.902599	14.73483	-6337.000	-1403.490	1216.779	-104.0853
    3.0500	3.000000	.2763716E-05	.000000	.9004773E-03	2.353763	.000000	.000000	.1375560E-03	.000000	.9015648E-03	-.3586568E-14	.000000	.000000	224.8607	12.37317	1200.197	.1375560E-03	.000000	.000000	-18.06132	15.91827	1.423036	2.468677	23.49698	-74.07869	53.57909	.5714549E-03	-75.95558	852.2755	-755.7164	-.7513330E-01	14.85257	-2928.945	-113.7760	1555.130	-104.7819	-2.944552	14.85257	-6336.362	-1414.874	1392.019	-104.7662
    3.0563	3.000000	.6906398E-06	.000000	.8797770E-03	2.361861	.000000	.000000	.1271182E-03	.000000	.8808395E-03	-.4752858E-14	.000000	.000000	225.3246	12.37226	1200.109	.1271182E-03	.000000	.000000	-18.25061	15.52114	1.407246	2.493814	23.47683	-74.84380	52.67439	.5649554E-03	-76.73956	846.4503	-763.0974	-2.818672	14.96881	-2928.304	-114.7976	1544.528	-104.9490	3.031116	14.96881	-6335.721	-1426.077	1567.429	-104.9344
    3.0625	3.000000	.1499857E-05	.000000	.8582256E-03	2.369958	.000000	.000000	.1167761E-03	.000000	.8592621E-03	-.4562458E-15	.000000	.000000	225.7886	12.37134	1200.020	.1167761E-03	.000000	.000000	-18.43938	15.11288	1.390496	2.518833	23.45638	-75.60595	51.73203	.5562687E-03	-77.52046	840.5016	-770.4363	-5.532977	15.08394	-2927.668	-115.8096	1534.083	-105.0665	8.940085	15.08394	-6335.084	-1437.174	1740.868	-105.0529
    3.0688	3.000000	.2423520E-05	.000000	.8488328E-03	2.378055	.000000	.000000	.1066634E-03	.000000	.8498579E-03	-.8993593E-15	.000000	.000000	226.2525	12.37042	1199.931	.1066634E-03	.000000	.000000	-18.62679	14.93451	1.385821	2.543648	23.43555	-76.36217	51.38783	.5578958E-03	-78.29528	835.0671	-777.7117	-8.161455	15.19838	-2927.048	-116.8513	1523.556	-105.6078	14.69984	15.19838	-6334.463	-1448.239	1910.256	-105.5953
    3.0750	3.000000	.1891188E-05	.000000	.8599389E-03	2.386151	.000000	.000000	.9690965E-04	.000000	.8609774E-03	.1923727E-14	.000000	.000000	226.7164	12.36948	1199.840	.9690965E-04	.000000	.000000	-18.81196	15.13916	1.401479	2.568162	23.41430	-77.10927	52.04521	.5646064E-03	-79.06074	830.5471	-784.9036	-10.65693	15.31240	-2926.450	-117.9475	1512.861	-106.8869	20.23338	15.31240	-6333.865	-1459.323	2073.572	-106.8754
    3.0813	3.000000	.4236878E-06	.000000	.8922619E-03	2.394246	.000000	.000000	.8763931E-04	.000000	.8933395E-03	-.1196146E-14	.000000	.000000	227.1802	12.36854	1199.748	.8763931E-04	.000000	.000000	-18.99405	15.73783	1.438010	2.592294	23.39257	-77.84437	53.73181	.5934088E-03	-79.81392	826.9578	-791.9952	-12.98691	15.42604	-2925.882	-119.0986	1502.141	-108.9423	25.47158	15.42604	-6333.297	-1470.428	2228.833	-108.9318
    3.0875	3.000000	.3408873E-05	.000000	.9386303E-03	2.402341	.000000	.000000	.7896960E-04	.000000	.9397639E-03	.3090518E-15	.000000	.000000	227.6440	12.36759	1199.656	.7896960E-04	.000000	.000000	-19.17234	16.59533	1.488011	2.615977	23.37033	-78.56497	56.08869	.6333343E-03	-80.55231	823.9200	-798.9721	-15.13410	15.53909	-2925.347	-120.2794	1491.759	-111.5183	30.35338	15.53909	-6332.762	-1481.512	2374.086	-111.5087
    3.0938	3.000000	.6918106E-05	.000000	.9864799E-03	2.410435	.000000	.000000	.7100945E-04	.000000	.9876713E-03	.4393404E-14	.000000	.000000	228.1078	12.36663	1199.563	.7100945E-04	.000000	.000000	-19.34631	17.47736	1.538697	2.639156	23.34755	-79.26934	58.49488	.6735279E-03	-81.27410	820.7864	-805.8227	-17.09217	15.65114	-2924.846	-121.4466	1482.217	-114.1495	34.82484	15.65114	-6332.262	-1492.494	2507.434	-114.1408
    3.1000	3.000000	.9407947E-05	.000000	.1022229E-02	2.418529	.000000	.000000	.6385853E-04	.000000	.1023463E-02	-.1291569E-14	.000000	.000000	228.5715	12.36566	1199.469	.6385853E-04	.000000	.000000	-19.51568	18.13210	1.576334	2.661790	23.32423	-79.95621	60.28329	.6965892E-03	-81.97800	816.8641	-812.5366	-18.85846	15.76173	-2924.382	-122.5529	1474.018	-116.3208	38.83694	15.76173	-6331.798	-1503.287	2627.083	-116.3130
    3.1063	3.000000	.1060556E-04	.000000	.1035990E-02	2.426622	.000000	.000000	.5760639E-04	.000000	.1037241E-02	.2555505E-14	.000000	.000000	229.0352	12.36468	1199.374	.5760639E-04	.000000	.000000	-19.68028	18.37766	1.591004	2.683847	23.30034	-80.62473	60.97198	.7148858E-03	-82.66312	811.6511	-819.1027	-20.42632	15.87052	-2923.955	-123.5630	1467.531	-117.6467	42.34401	15.87052	-6331.372	-1513.826	2731.422	-117.6395
    3.1125	3.000000	.9728944E-05	.000000	.1024976E-02	2.434715	.000000	.000000	.5233162E-04	.000000	.1026214E-02	-.5867702E-15	.000000	.000000	229.4989	12.36369	1199.278	.5233162E-04	.000000	.000000	-19.83997	18.16466	1.580008	2.705296	23.27587	-81.27402	60.42992	.7115699E-03	-83.32859	805.0074	-825.5090	-21.77981	15.97738	-2923.570	-124.4653	1462.901	-118.0064	45.30276	15.97738	-6330.988	-1524.089	2819.096	-117.9999
    3.1188	3.000000	.7965696E-05	.000000	.9944190E-03	2.442806	.000000	.000000	.4810094E-04	.000000	.9956199E-03	.2399787E-14	.000000	.000000	229.9625	12.36270	1199.182	.4810094E-04	.000000	.000000	-19.99454	17.59249	1.548745	2.726091	23.25079	-81.90297	58.91986	.6996103E-03	-83.97322	797.1993	-831.7424	-22.89279	16.08246	-2923.230	-125.2754	1460.032	-117.5879	47.67315	16.08246	-6330.648	-1534.104	2889.063	-117.5819
    3.1250	3.000000	.5486201E-05	.000000	.9556848E-03	2.450897	.000000	.000000	.4496820E-04	.000000	.9568390E-03	-.2474691E-15	.000000	.000000	230.4261	12.36170	1199.085	.4496820E-04	.000000	.000000	-20.14366	16.87357	1.508779	2.746184	23.22508	-82.51022	57.00402	.6749604E-03	-84.59566	788.8022	-837.7889	-23.73263	16.18614	-2922.941	-126.0303	1458.651	-116.8232	49.42030	16.18614	-6330.359	-1543.940	2940.612	-116.8175
    3.1313	3.000000	.3580264E-05	.000000	.9222777E-03	2.458987	.000000	.000000	.4297335E-04	.000000	.9233915E-03	.3735470E-14	.000000	.000000	230.8896	12.36069	1198.987	.4297335E-04	.000000	.000000	-20.28690	16.25863	1.473772	2.765527	23.19874	-83.09401	55.34619	.6508009E-03	-85.19409	780.4979	-843.6356	-24.26719	16.28885	-2922.708	-126.7752	1458.425	-116.2378	50.51711	16.28885	-6330.127	-1553.683	2973.332	-116.2323
    3.1375	3.000000	.2511089E-05	.000000	.9051231E-03	2.467077	.000000	.000000	.4214158E-04	.000000	.9062163E-03	.1907762E-14	.000000	.000000	231.3531	12.35968	1198.889	.4214158E-04	.000000	.000000	-20.42377	15.94916	1.454714	2.784070	23.17175	-83.65273	54.48019	.6474509E-03	-85.76683	772.8369	-849.2725	-24.47294	16.39099	-2922.534	-127.5472	1459.090	-116.2667	50.94678	16.39099	-6329.953	-1563.402	2987.054	-116.2613
    3.1438	3.000000	.3465291E-05	.000000	.9087889E-03	2.475166	.000000	.000000	.4248269E-04	.000000	.9098864E-03	-.6011630E-15	.000000	.000000	231.8166	12.35865	1198.789	.4248269E-04	.000000	.000000	-20.55383	16.02769	1.456138	2.801783	23.14412	-84.18497	54.62537	.6558680E-03	-86.31252	766.0483	-854.6937	-24.34106	16.49271	-2922.421	-128.3620	1460.552	-117.1010	50.70440	16.49271	-6329.840	-1573.128	2981.781	-117.0956
    3.1500	3.000000	.5445295E-05	.000000	.9299553E-03	2.483255	.000000	.000000	.4399093E-04	.000000	.9310785E-03	.1317685E-14	.000000	.000000	232.2800	12.35763	1198.690	.4399093E-04	.000000	.000000	-20.67680	16.43022	1.474609	2.818635	23.11587	-84.68997	55.61347	.6696809E-03	-86.83035	759.9650	-859.8982	-23.87965	16.59391	-2922.367	-129.2079	1462.907	-118.6197	49.79682	16.59391	-6329.786	-1582.839	2957.633	-118.6140
    3.1562	3.000000	.7710379E-05	.000000	.9586546E-03	2.491343	.000000	.000000	.4664519E-04	.000000	.9598124E-03	.2618037E-14	.000000	.000000	232.7434	12.35659	1198.589	.4664519E-04	.000000	.000000	-20.79261	16.96999	1.500023	2.834643	23.08703	-85.16766	56.95160	.6965869E-03	-87.32027	754.0876	-864.8887	-23.11138	16.69425	-2922.369	-130.0500	1466.408	-120.4314	48.24178	16.69425	-6329.787	-1592.472	2914.846	-120.4253
